dateday,season,year,month,count,season_category,hour,time_category
2012-09-22,winter,2012,Sep,45,,3,Malam
2012-09-22,winter,2012,Sep,15,,4,Pagi
2012-09-22,winter,2012,Sep,17,,5,Pagi
2012-09-22,winter,2012,Sep,41,,6,Pagi
2012-09-22,winter,2012,Sep,77,,7,Pagi
2012-09-22,winter,2012,Sep,218,,8,Pagi
2012-09-22,winter,2012,Sep,377,,9,Pagi
2012-09-22,winter,2012,Sep,474,,10,Pagi
2012-09-22,winter,2012,Sep,626,,11,Siang
2012-09-22,winter,2012,Sep,688,,12,Siang
2012-09-22,winter,2012,Sep,707,,13,Siang
2012-09-22,winter,2012,Sep,654,,14,Siang
2012-09-22,winter,2012,Sep,750,,15,Siang
2012-09-22,winter,2012,Sep,680,,16,Sore
2012-09-22,winter,2012,Sep,646,,17,Sore
2012-09-22,winter,2012,Sep,598,,18,Sore
2012-09-22,winter,2012,Sep,407,,19,Sore
2012-09-22,winter,2012,Sep,325,,20,Malam
2012-09-22,winter,2012,Sep,261,,21,Malam
2012-09-22,winter,2012,Sep,239,,22,Malam
2012-09-22,winter,2012,Sep,171,,23,Malam
2012-09-23,fall,2012,Sep,180,,0,Malam
2012-09-23,fall,2012,Sep,142,,1,Malam
2012-09-23,fall,2012,Sep,95,,2,Malam
2012-09-23,fall,2012,Sep,54,,3,Malam
2012-09-23,fall,2012,Sep,10,,4,Pagi
2012-09-23,fall,2012,Sep,6,,5,Pagi
2012-09-23,fall,2012,Sep,16,,6,Pagi
2012-09-23,fall,2012,Sep,57,,7,Pagi
2012-09-23,fall,2012,Sep,175,,8,Pagi
2012-09-23,fall,2012,Sep,276,,9,Pagi
2012-09-23,fall,2012,Sep,489,,10,Pagi
2012-09-23,fall,2012,Sep,570,,11,Siang
2012-09-23,fall,2012,Sep,776,,12,Siang
2012-09-23,fall,2012,Sep,702,,13,Siang
2012-09-23,fall,2012,Sep,666,,14,Siang
2012-09-23,fall,2012,Sep,640,,15,Siang
2012-09-23,fall,2012,Sep,691,,16,Sore
2012-09-23,fall,2012,Sep,723,,17,Sore
2012-09-23,fall,2012,Sep,540,,18,Sore
2012-09-23,fall,2012,Sep,413,,19,Sore
2012-09-23,fall,2012,Sep,252,,20,Malam
2012-09-23,fall,2012,Sep,196,,21,Malam
2012-09-23,fall,2012,Sep,138,,22,Malam
2012-09-23,fall,2012,Sep,100,,23,Malam
2012-09-24,fall,2012,Sep,64,,0,Malam
2012-09-24,fall,2012,Sep,18,,1,Malam
2012-09-24,fall,2012,Sep,8,,2,Malam
2012-09-24,fall,2012,Sep,5,,3,Malam
2012-09-24,fall,2012,Sep,8,,4,Pagi
2012-09-24,fall,2012,Sep,37,,5,Pagi
2012-09-24,fall,2012,Sep,168,,6,Pagi
2012-09-24,fall,2012,Sep,530,,7,Pagi
2012-09-24,fall,2012,Sep,750,,8,Pagi
2012-09-24,fall,2012,Sep,328,,9,Pagi
2012-09-24,fall,2012,Sep,198,,10,Pagi
2012-09-24,fall,2012,Sep,238,,11,Siang
2012-09-24,fall,2012,Sep,342,,12,Siang
2012-09-24,fall,2012,Sep,328,,13,Siang
2012-09-24,fall,2012,Sep,303,,14,Siang
2012-09-24,fall,2012,Sep,300,,15,Siang
2012-09-24,fall,2012,Sep,516,,16,Sore
2012-09-24,fall,2012,Sep,898,,17,Sore
2012-09-24,fall,2012,Sep,853,,18,Sore
2012-09-24,fall,2012,Sep,590,,19,Sore
2012-09-24,fall,2012,Sep,432,,20,Malam
2012-09-24,fall,2012,Sep,256,,21,Malam
2012-09-24,fall,2012,Sep,172,,22,Malam
2012-09-24,fall,2012,Sep,94,,23,Malam
2012-09-25,fall,2012,Sep,64,,0,Malam
2012-09-25,fall,2012,Sep,13,,1,Malam
2012-09-25,fall,2012,Sep,14,,2,Malam
2012-09-25,fall,2012,Sep,5,,3,Malam
2012-09-25,fall,2012,Sep,9,,4,Pagi
2012-09-25,fall,2012,Sep,47,,5,Pagi
2012-09-25,fall,2012,Sep,194,,6,Pagi
2012-09-25,fall,2012,Sep,556,,7,Pagi
2012-09-25,fall,2012,Sep,805,,8,Pagi
2012-09-25,fall,2012,Sep,409,,9,Pagi
2012-09-25,fall,2012,Sep,170,,10,Pagi
2012-09-25,fall,2012,Sep,218,,11,Siang
2012-09-25,fall,2012,Sep,302,,12,Siang
2012-09-25,fall,2012,Sep,305,,13,Siang
2012-09-25,fall,2012,Sep,293,,14,Siang
2012-09-25,fall,2012,Sep,303,,15,Siang
2012-09-25,fall,2012,Sep,495,,16,Sore
2012-09-25,fall,2012,Sep,967,,17,Sore
2012-09-25,fall,2012,Sep,822,,18,Sore
2012-09-25,fall,2012,Sep,539,,19,Sore
2012-09-25,fall,2012,Sep,425,,20,Malam
2012-09-25,fall,2012,Sep,297,,21,Malam
2012-09-25,fall,2012,Sep,188,,22,Malam
2012-09-25,fall,2012,Sep,98,,23,Malam
2012-09-26,fall,2012,Sep,40,,0,Malam
2012-09-26,fall,2012,Sep,29,,1,Malam
2012-09-26,fall,2012,Sep,17,,2,Malam
2012-09-26,fall,2012,Sep,10,,3,Malam
2012-09-26,fall,2012,Sep,14,,4,Pagi
2012-09-26,fall,2012,Sep,36,,5,Pagi
2012-09-26,fall,2012,Sep,182,,6,Pagi
2012-09-26,fall,2012,Sep,532,,7,Pagi
2012-09-26,fall,2012,Sep,838,,8,Pagi
2012-09-26,fall,2012,Sep,334,,9,Pagi
2012-09-26,fall,2012,Sep,185,,10,Pagi
2012-09-26,fall,2012,Sep,227,,11,Siang
2012-09-26,fall,2012,Sep,316,,12,Siang
2012-09-26,fall,2012,Sep,340,,13,Siang
2012-09-26,fall,2012,Sep,277,,14,Siang
2012-09-26,fall,2012,Sep,300,,15,Siang
2012-09-26,fall,2012,Sep,468,,16,Sore
2012-09-26,fall,2012,Sep,953,,17,Sore
2012-09-26,fall,2012,Sep,884,,18,Sore
2012-09-26,fall,2012,Sep,627,,19,Sore
2012-09-26,fall,2012,Sep,434,,20,Malam
2012-09-26,fall,2012,Sep,360,,21,Malam
2012-09-26,fall,2012,Sep,215,,22,Malam
2012-09-26,fall,2012,Sep,115,,23,Malam
2012-09-27,fall,2012,Sep,65,,0,Malam
2012-09-27,fall,2012,Sep,21,,1,Malam
2012-09-27,fall,2012,Sep,16,,2,Malam
2012-09-27,fall,2012,Sep,7,,3,Malam
2012-09-27,fall,2012,Sep,8,,4,Pagi
2012-09-27,fall,2012,Sep,66,,5,Pagi
2012-09-27,fall,2012,Sep,169,,6,Pagi
2012-09-27,fall,2012,Sep,558,,7,Pagi
2012-09-27,fall,2012,Sep,794,,8,Pagi
2012-09-27,fall,2012,Sep,335,,9,Pagi
2012-09-27,fall,2012,Sep,208,,10,Pagi
2012-09-27,fall,2012,Sep,294,,11,Siang
2012-09-27,fall,2012,Sep,335,,12,Siang
2012-09-27,fall,2012,Sep,326,,13,Siang
2012-09-27,fall,2012,Sep,258,,14,Siang
2012-09-27,fall,2012,Sep,296,,15,Siang
2012-09-27,fall,2012,Sep,472,,16,Sore
2012-09-27,fall,2012,Sep,905,,17,Sore
2012-09-27,fall,2012,Sep,899,,18,Sore
2012-09-27,fall,2012,Sep,559,,19,Sore
2012-09-27,fall,2012,Sep,457,,20,Malam
2012-09-27,fall,2012,Sep,253,,21,Malam
2012-09-27,fall,2012,Sep,47,,22,Malam
2012-09-27,fall,2012,Sep,45,,23,Malam
2012-09-28,fall,2012,Sep,17,,0,Malam
2012-09-28,fall,2012,Sep,13,,1,Malam
2012-09-28,fall,2012,Sep,10,,2,Malam
2012-09-28,fall,2012,Sep,7,,3,Malam
2012-09-28,fall,2012,Sep,12,,4,Pagi
2012-09-28,fall,2012,Sep,38,,5,Pagi
2012-09-28,fall,2012,Sep,138,,6,Pagi
2012-09-28,fall,2012,Sep,394,,7,Pagi
2012-09-28,fall,2012,Sep,705,,8,Pagi
2012-09-28,fall,2012,Sep,426,,9,Pagi
2012-09-28,fall,2012,Sep,245,,10,Pagi
2012-09-28,fall,2012,Sep,361,,11,Siang
2012-09-28,fall,2012,Sep,380,,12,Siang
2012-09-28,fall,2012,Sep,410,,13,Siang
2012-09-28,fall,2012,Sep,399,,14,Siang
2012-09-28,fall,2012,Sep,392,,15,Siang
2012-09-28,fall,2012,Sep,502,,16,Sore
2012-09-28,fall,2012,Sep,808,,17,Sore
2012-09-28,fall,2012,Sep,667,,18,Sore
2012-09-28,fall,2012,Sep,508,,19,Sore
2012-09-28,fall,2012,Sep,336,,20,Malam
2012-09-28,fall,2012,Sep,237,,21,Malam
2012-09-28,fall,2012,Sep,220,,22,Malam
2012-09-28,fall,2012,Sep,190,,23,Malam
2012-09-29,fall,2012,Sep,149,,0,Malam
2012-09-29,fall,2012,Sep,101,,1,Malam
2012-09-29,fall,2012,Sep,92,,2,Malam
2012-09-29,fall,2012,Sep,29,,3,Malam
2012-09-29,fall,2012,Sep,14,,4,Pagi
2012-09-29,fall,2012,Sep,15,,5,Pagi
2012-09-29,fall,2012,Sep,37,,6,Pagi
2012-09-29,fall,2012,Sep,73,,7,Pagi
2012-09-29,fall,2012,Sep,211,,8,Pagi
2012-09-29,fall,2012,Sep,332,,9,Pagi
2012-09-29,fall,2012,Sep,472,,10,Pagi
2012-09-29,fall,2012,Sep,663,,11,Siang
2012-09-29,fall,2012,Sep,682,,12,Siang
2012-09-29,fall,2012,Sep,686,,13,Siang
2012-09-29,fall,2012,Sep,750,,14,Siang
2012-09-29,fall,2012,Sep,727,,15,Siang
2012-09-29,fall,2012,Sep,722,,16,Sore
2012-09-29,fall,2012,Sep,712,,17,Sore
2012-09-29,fall,2012,Sep,594,,18,Sore
2012-09-29,fall,2012,Sep,470,,19,Sore
2012-09-29,fall,2012,Sep,315,,20,Malam
2012-09-29,fall,2012,Sep,292,,21,Malam
2012-09-29,fall,2012,Sep,221,,22,Malam
2012-09-29,fall,2012,Sep,196,,23,Malam
2012-09-30,fall,2012,Sep,147,,0,Malam
2012-09-30,fall,2012,Sep,116,,1,Malam
2012-09-30,fall,2012,Sep,92,,2,Malam
2012-09-30,fall,2012,Sep,58,,3,Malam
2012-09-30,fall,2012,Sep,7,,4,Pagi
2012-09-30,fall,2012,Sep,10,,5,Pagi
2012-09-30,fall,2012,Sep,22,,6,Pagi
2012-09-30,fall,2012,Sep,57,,7,Pagi
2012-09-30,fall,2012,Sep,144,,8,Pagi
2012-09-30,fall,2012,Sep,285,,9,Pagi
2012-09-30,fall,2012,Sep,479,,10,Pagi
2012-09-30,fall,2012,Sep,591,,11,Siang
2012-09-30,fall,2012,Sep,680,,12,Siang
2012-09-30,fall,2012,Sep,594,,13,Siang
2012-09-30,fall,2012,Sep,612,,14,Siang
2012-09-30,fall,2012,Sep,649,,15,Siang
2012-09-30,fall,2012,Sep,648,,16,Sore
2012-09-30,fall,2012,Sep,575,,17,Sore
2012-09-30,fall,2012,Sep,401,,18,Sore
2012-09-30,fall,2012,Sep,257,,19,Sore
2012-09-30,fall,2012,Sep,194,,20,Malam
2012-09-30,fall,2012,Sep,123,,21,Malam
2012-09-30,fall,2012,Sep,91,,22,Malam
2012-09-30,fall,2012,Sep,57,,23,Malam
2012-10-01,fall,2012,Oct,45,,0,Malam
2012-10-01,fall,2012,Oct,18,,1,Malam
2012-10-01,fall,2012,Oct,12,,2,Malam
2012-10-01,fall,2012,Oct,7,,3,Malam
2012-10-01,fall,2012,Oct,10,,4,Pagi
2012-10-01,fall,2012,Oct,36,,5,Pagi
2012-10-01,fall,2012,Oct,155,,6,Pagi
2012-10-01,fall,2012,Oct,483,,7,Pagi
2012-10-01,fall,2012,Oct,784,,8,Pagi
2012-10-01,fall,2012,Oct,340,,9,Pagi
2012-10-01,fall,2012,Oct,179,,10,Pagi
2012-10-01,fall,2012,Oct,272,,11,Siang
2012-10-01,fall,2012,Oct,323,,12,Siang
2012-10-01,fall,2012,Oct,305,,13,Siang
2012-10-01,fall,2012,Oct,244,,14,Siang
2012-10-01,fall,2012,Oct,329,,15,Siang
2012-10-01,fall,2012,Oct,459,,16,Sore
2012-10-01,fall,2012,Oct,856,,17,Sore
2012-10-01,fall,2012,Oct,613,,18,Sore
2012-10-01,fall,2012,Oct,516,,19,Sore
2012-10-01,fall,2012,Oct,262,,20,Malam
2012-10-01,fall,2012,Oct,218,,21,Malam
2012-10-01,fall,2012,Oct,207,,22,Malam
2012-10-01,fall,2012,Oct,105,,23,Malam
2012-10-02,fall,2012,Oct,31,,0,Malam
2012-10-02,fall,2012,Oct,11,,1,Malam
2012-10-02,fall,2012,Oct,2,,2,Malam
2012-10-02,fall,2012,Oct,5,,3,Malam
2012-10-02,fall,2012,Oct,10,,4,Pagi
2012-10-02,fall,2012,Oct,43,,5,Pagi
2012-10-02,fall,2012,Oct,179,,6,Pagi
2012-10-02,fall,2012,Oct,260,,7,Pagi
2012-10-02,fall,2012,Oct,134,,8,Pagi
2012-10-02,fall,2012,Oct,86,,9,Pagi
2012-10-02,fall,2012,Oct,45,,10,Pagi
2012-10-02,fall,2012,Oct,99,,11,Siang
2012-10-02,fall,2012,Oct,104,,12,Siang
2012-10-02,fall,2012,Oct,154,,13,Siang
2012-10-02,fall,2012,Oct,163,,14,Siang
2012-10-02,fall,2012,Oct,209,,15,Siang
2012-10-02,fall,2012,Oct,374,,16,Sore
2012-10-02,fall,2012,Oct,715,,17,Sore
2012-10-02,fall,2012,Oct,687,,18,Sore
2012-10-02,fall,2012,Oct,395,,19,Sore
2012-10-02,fall,2012,Oct,306,,20,Malam
2012-10-02,fall,2012,Oct,289,,21,Malam
2012-10-02,fall,2012,Oct,240,,22,Malam
2012-10-02,fall,2012,Oct,98,,23,Malam
2012-10-03,fall,2012,Oct,52,,0,Malam
2012-10-03,fall,2012,Oct,19,,1,Malam
2012-10-03,fall,2012,Oct,9,,2,Malam
2012-10-03,fall,2012,Oct,7,,3,Malam
2012-10-03,fall,2012,Oct,11,,4,Pagi
2012-10-03,fall,2012,Oct,34,,5,Pagi
2012-10-03,fall,2012,Oct,177,,6,Pagi
2012-10-03,fall,2012,Oct,515,,7,Pagi
2012-10-03,fall,2012,Oct,809,,8,Pagi
2012-10-03,fall,2012,Oct,362,,9,Pagi
2012-10-03,fall,2012,Oct,175,,10,Pagi
2012-10-03,fall,2012,Oct,230,,11,Siang
2012-10-03,fall,2012,Oct,358,,12,Siang
2012-10-03,fall,2012,Oct,279,,13,Siang
2012-10-03,fall,2012,Oct,251,,14,Siang
2012-10-03,fall,2012,Oct,319,,15,Siang
2012-10-03,fall,2012,Oct,478,,16,Sore
2012-10-03,fall,2012,Oct,917,,17,Sore
2012-10-03,fall,2012,Oct,810,,18,Sore
2012-10-03,fall,2012,Oct,593,,19,Sore
2012-10-03,fall,2012,Oct,497,,20,Malam
2012-10-03,fall,2012,Oct,209,,21,Malam
2012-10-03,fall,2012,Oct,241,,22,Malam
2012-10-03,fall,2012,Oct,220,,23,Malam
2012-10-04,fall,2012,Oct,76,,0,Malam
2012-10-04,fall,2012,Oct,25,,1,Malam
2012-10-04,fall,2012,Oct,13,,2,Malam
2012-10-04,fall,2012,Oct,11,,3,Malam
2012-10-04,fall,2012,Oct,10,,4,Pagi
2012-10-04,fall,2012,Oct,39,,5,Pagi
2012-10-04,fall,2012,Oct,133,,6,Pagi
2012-10-04,fall,2012,Oct,391,,7,Pagi
2012-10-04,fall,2012,Oct,738,,8,Pagi
2012-10-04,fall,2012,Oct,359,,9,Pagi
2012-10-04,fall,2012,Oct,177,,10,Pagi
2012-10-04,fall,2012,Oct,214,,11,Siang
2012-10-04,fall,2012,Oct,288,,12,Siang
2012-10-04,fall,2012,Oct,294,,13,Siang
2012-10-04,fall,2012,Oct,267,,14,Siang
2012-10-04,fall,2012,Oct,325,,15,Siang
2012-10-04,fall,2012,Oct,497,,16,Sore
2012-10-04,fall,2012,Oct,901,,17,Sore
2012-10-04,fall,2012,Oct,887,,18,Sore
2012-10-04,fall,2012,Oct,534,,19,Sore
2012-10-04,fall,2012,Oct,441,,20,Malam
2012-10-04,fall,2012,Oct,321,,21,Malam
2012-10-04,fall,2012,Oct,232,,22,Malam
2012-10-04,fall,2012,Oct,155,,23,Malam
2012-10-05,fall,2012,Oct,102,,0,Malam
2012-10-05,fall,2012,Oct,46,,1,Malam
2012-10-05,fall,2012,Oct,11,,2,Malam
2012-10-05,fall,2012,Oct,16,,3,Malam
2012-10-05,fall,2012,Oct,11,,4,Pagi
2012-10-05,fall,2012,Oct,41,,5,Pagi
2012-10-05,fall,2012,Oct,137,,6,Pagi
2012-10-05,fall,2012,Oct,428,,7,Pagi
2012-10-05,fall,2012,Oct,785,,8,Pagi
2012-10-05,fall,2012,Oct,384,,9,Pagi
2012-10-05,fall,2012,Oct,260,,10,Pagi
2012-10-05,fall,2012,Oct,304,,11,Siang
2012-10-05,fall,2012,Oct,468,,12,Siang
2012-10-05,fall,2012,Oct,424,,13,Siang
2012-10-05,fall,2012,Oct,400,,14,Siang
2012-10-05,fall,2012,Oct,470,,15,Siang
2012-10-05,fall,2012,Oct,634,,16,Sore
2012-10-05,fall,2012,Oct,900,,17,Sore
2012-10-05,fall,2012,Oct,761,,18,Sore
2012-10-05,fall,2012,Oct,500,,19,Sore
2012-10-05,fall,2012,Oct,372,,20,Malam
2012-10-05,fall,2012,Oct,267,,21,Malam
2012-10-05,fall,2012,Oct,264,,22,Malam
2012-10-05,fall,2012,Oct,171,,23,Malam
2012-10-06,fall,2012,Oct,191,,0,Malam
2012-10-06,fall,2012,Oct,141,,1,Malam
2012-10-06,fall,2012,Oct,75,,2,Malam
2012-10-06,fall,2012,Oct,56,,3,Malam
2012-10-06,fall,2012,Oct,11,,4,Pagi
2012-10-06,fall,2012,Oct,10,,5,Pagi
2012-10-06,fall,2012,Oct,30,,6,Pagi
2012-10-06,fall,2012,Oct,84,,7,Pagi
2012-10-06,fall,2012,Oct,206,,8,Pagi
2012-10-06,fall,2012,Oct,395,,9,Pagi
2012-10-06,fall,2012,Oct,539,,10,Pagi
2012-10-06,fall,2012,Oct,647,,11,Siang
2012-10-06,fall,2012,Oct,743,,12,Siang
2012-10-06,fall,2012,Oct,710,,13,Siang
2012-10-06,fall,2012,Oct,576,,14,Siang
2012-10-06,fall,2012,Oct,620,,15,Siang
2012-10-06,fall,2012,Oct,659,,16,Sore
2012-10-06,fall,2012,Oct,610,,17,Sore
2012-10-06,fall,2012,Oct,495,,18,Sore
2012-10-06,fall,2012,Oct,341,,19,Sore
2012-10-06,fall,2012,Oct,247,,20,Malam
2012-10-06,fall,2012,Oct,215,,21,Malam
2012-10-06,fall,2012,Oct,185,,22,Malam
2012-10-06,fall,2012,Oct,179,,23,Malam
2012-10-07,fall,2012,Oct,127,,0,Malam
2012-10-07,fall,2012,Oct,109,,1,Malam
2012-10-07,fall,2012,Oct,74,,2,Malam
2012-10-07,fall,2012,Oct,22,,3,Malam
2012-10-07,fall,2012,Oct,11,,4,Pagi
2012-10-07,fall,2012,Oct,10,,5,Pagi
2012-10-07,fall,2012,Oct,23,,6,Pagi
2012-10-07,fall,2012,Oct,35,,7,Pagi
2012-10-07,fall,2012,Oct,62,,8,Pagi
2012-10-07,fall,2012,Oct,86,,9,Pagi
2012-10-07,fall,2012,Oct,185,,10,Pagi
2012-10-07,fall,2012,Oct,336,,11,Siang
2012-10-07,fall,2012,Oct,392,,12,Siang
2012-10-07,fall,2012,Oct,320,,13,Siang
2012-10-07,fall,2012,Oct,314,,14,Siang
2012-10-07,fall,2012,Oct,306,,15,Siang
2012-10-07,fall,2012,Oct,333,,16,Sore
2012-10-07,fall,2012,Oct,157,,17,Sore
2012-10-07,fall,2012,Oct,106,,18,Sore
2012-10-07,fall,2012,Oct,114,,19,Sore
2012-10-07,fall,2012,Oct,116,,20,Malam
2012-10-07,fall,2012,Oct,113,,21,Malam
2012-10-07,fall,2012,Oct,79,,22,Malam
2012-10-07,fall,2012,Oct,80,,23,Malam
2012-10-08,fall,2012,Oct,51,,0,Malam
2012-10-08,fall,2012,Oct,37,,1,Malam
2012-10-08,fall,2012,Oct,15,,2,Malam
2012-10-08,fall,2012,Oct,10,,3,Malam
2012-10-08,fall,2012,Oct,7,,4,Pagi
2012-10-08,fall,2012,Oct,19,,5,Pagi
2012-10-08,fall,2012,Oct,59,,6,Pagi
2012-10-08,fall,2012,Oct,154,,7,Pagi
2012-10-08,fall,2012,Oct,397,,8,Pagi
2012-10-08,fall,2012,Oct,332,,9,Pagi
2012-10-08,fall,2012,Oct,298,,10,Pagi
2012-10-08,fall,2012,Oct,308,,11,Siang
2012-10-08,fall,2012,Oct,341,,12,Siang
2012-10-08,fall,2012,Oct,405,,13,Siang
2012-10-08,fall,2012,Oct,420,,14,Siang
2012-10-08,fall,2012,Oct,370,,15,Siang
2012-10-08,fall,2012,Oct,377,,16,Sore
2012-10-08,fall,2012,Oct,497,,17,Sore
2012-10-08,fall,2012,Oct,456,,18,Sore
2012-10-08,fall,2012,Oct,371,,19,Sore
2012-10-08,fall,2012,Oct,227,,20,Malam
2012-10-08,fall,2012,Oct,151,,21,Malam
2012-10-08,fall,2012,Oct,107,,22,Malam
2012-10-08,fall,2012,Oct,69,,23,Malam
2012-10-09,fall,2012,Oct,31,,0,Malam
2012-10-09,fall,2012,Oct,13,,1,Malam
2012-10-09,fall,2012,Oct,7,,2,Malam
2012-10-09,fall,2012,Oct,3,,3,Malam
2012-10-09,fall,2012,Oct,7,,4,Pagi
2012-10-09,fall,2012,Oct,19,,5,Pagi
2012-10-09,fall,2012,Oct,143,,6,Pagi
2012-10-09,fall,2012,Oct,362,,7,Pagi
2012-10-09,fall,2012,Oct,713,,8,Pagi
2012-10-09,fall,2012,Oct,382,,9,Pagi
2012-10-09,fall,2012,Oct,164,,10,Pagi
2012-10-09,fall,2012,Oct,193,,11,Siang
2012-10-09,fall,2012,Oct,260,,12,Siang
2012-10-09,fall,2012,Oct,238,,13,Siang
2012-10-09,fall,2012,Oct,244,,14,Siang
2012-10-09,fall,2012,Oct,254,,15,Siang
2012-10-09,fall,2012,Oct,424,,16,Sore
2012-10-09,fall,2012,Oct,806,,17,Sore
2012-10-09,fall,2012,Oct,784,,18,Sore
2012-10-09,fall,2012,Oct,514,,19,Sore
2012-10-09,fall,2012,Oct,360,,20,Malam
2012-10-09,fall,2012,Oct,225,,21,Malam
2012-10-09,fall,2012,Oct,162,,22,Malam
2012-10-09,fall,2012,Oct,84,,23,Malam
2012-10-10,fall,2012,Oct,33,,0,Malam
2012-10-10,fall,2012,Oct,8,,1,Malam
2012-10-10,fall,2012,Oct,8,,2,Malam
2012-10-10,fall,2012,Oct,6,,3,Malam
2012-10-10,fall,2012,Oct,6,,4,Pagi
2012-10-10,fall,2012,Oct,40,,5,Pagi
2012-10-10,fall,2012,Oct,175,,6,Pagi
2012-10-10,fall,2012,Oct,507,,7,Pagi
2012-10-10,fall,2012,Oct,839,,8,Pagi
2012-10-10,fall,2012,Oct,366,,9,Pagi
2012-10-10,fall,2012,Oct,217,,10,Pagi
2012-10-10,fall,2012,Oct,291,,11,Siang
2012-10-10,fall,2012,Oct,390,,12,Siang
2012-10-10,fall,2012,Oct,297,,13,Siang
2012-10-10,fall,2012,Oct,271,,14,Siang
2012-10-10,fall,2012,Oct,319,,15,Siang
2012-10-10,fall,2012,Oct,566,,16,Sore
2012-10-10,fall,2012,Oct,948,,17,Sore
2012-10-10,fall,2012,Oct,844,,18,Sore
2012-10-10,fall,2012,Oct,566,,19,Sore
2012-10-10,fall,2012,Oct,392,,20,Malam
2012-10-10,fall,2012,Oct,269,,21,Malam
2012-10-10,fall,2012,Oct,197,,22,Malam
2012-10-10,fall,2012,Oct,136,,23,Malam
2012-10-11,fall,2012,Oct,42,,0,Malam
2012-10-11,fall,2012,Oct,11,,1,Malam
2012-10-11,fall,2012,Oct,11,,2,Malam
2012-10-11,fall,2012,Oct,3,,3,Malam
2012-10-11,fall,2012,Oct,10,,4,Pagi
2012-10-11,fall,2012,Oct,42,,5,Pagi
2012-10-11,fall,2012,Oct,159,,6,Pagi
2012-10-11,fall,2012,Oct,478,,7,Pagi
2012-10-11,fall,2012,Oct,798,,8,Pagi
2012-10-11,fall,2012,Oct,355,,9,Pagi
2012-10-11,fall,2012,Oct,204,,10,Pagi
2012-10-11,fall,2012,Oct,251,,11,Siang
2012-10-11,fall,2012,Oct,326,,12,Siang
2012-10-11,fall,2012,Oct,291,,13,Siang
2012-10-11,fall,2012,Oct,348,,14,Siang
2012-10-11,fall,2012,Oct,460,,15,Siang
2012-10-11,fall,2012,Oct,481,,16,Sore
2012-10-11,fall,2012,Oct,827,,17,Sore
2012-10-11,fall,2012,Oct,692,,18,Sore
2012-10-11,fall,2012,Oct,743,,19,Sore
2012-10-11,fall,2012,Oct,415,,20,Malam
2012-10-11,fall,2012,Oct,260,,21,Malam
2012-10-11,fall,2012,Oct,177,,22,Malam
2012-10-11,fall,2012,Oct,186,,23,Malam
2012-10-12,fall,2012,Oct,68,,0,Malam
2012-10-12,fall,2012,Oct,37,,1,Malam
2012-10-12,fall,2012,Oct,16,,2,Malam
2012-10-12,fall,2012,Oct,6,,3,Malam
2012-10-12,fall,2012,Oct,8,,4,Pagi
2012-10-12,fall,2012,Oct,35,,5,Pagi
2012-10-12,fall,2012,Oct,143,,6,Pagi
2012-10-12,fall,2012,Oct,392,,7,Pagi
2012-10-12,fall,2012,Oct,745,,8,Pagi
2012-10-12,fall,2012,Oct,400,,9,Pagi
2012-10-12,fall,2012,Oct,275,,10,Pagi
2012-10-12,fall,2012,Oct,313,,11,Siang
2012-10-12,fall,2012,Oct,387,,12,Siang
2012-10-12,fall,2012,Oct,381,,13,Siang
2012-10-12,fall,2012,Oct,371,,14,Siang
2012-10-12,fall,2012,Oct,455,,15,Siang
2012-10-12,fall,2012,Oct,520,,16,Sore
2012-10-12,fall,2012,Oct,837,,17,Sore
2012-10-12,fall,2012,Oct,642,,18,Sore
2012-10-12,fall,2012,Oct,493,,19,Sore
2012-10-12,fall,2012,Oct,308,,20,Malam
2012-10-12,fall,2012,Oct,190,,21,Malam
2012-10-12,fall,2012,Oct,160,,22,Malam
2012-10-12,fall,2012,Oct,100,,23,Malam
2012-10-13,fall,2012,Oct,249,,0,Malam
2012-10-13,fall,2012,Oct,146,,1,Malam
2012-10-13,fall,2012,Oct,67,,2,Malam
2012-10-13,fall,2012,Oct,15,,3,Malam
2012-10-13,fall,2012,Oct,11,,4,Pagi
2012-10-13,fall,2012,Oct,11,,5,Pagi
2012-10-13,fall,2012,Oct,28,,6,Pagi
2012-10-13,fall,2012,Oct,70,,7,Pagi
2012-10-13,fall,2012,Oct,174,,8,Pagi
2012-10-13,fall,2012,Oct,266,,9,Pagi
2012-10-13,fall,2012,Oct,347,,10,Pagi
2012-10-13,fall,2012,Oct,527,,11,Siang
2012-10-13,fall,2012,Oct,573,,12,Siang
2012-10-13,fall,2012,Oct,670,,13,Siang
2012-10-13,fall,2012,Oct,597,,14,Siang
2012-10-13,fall,2012,Oct,615,,15,Siang
2012-10-13,fall,2012,Oct,637,,16,Sore
2012-10-13,fall,2012,Oct,528,,17,Sore
2012-10-13,fall,2012,Oct,473,,18,Sore
2012-10-13,fall,2012,Oct,332,,19,Sore
2012-10-13,fall,2012,Oct,255,,20,Malam
2012-10-13,fall,2012,Oct,204,,21,Malam
2012-10-13,fall,2012,Oct,189,,22,Malam
2012-10-13,fall,2012,Oct,125,,23,Malam
2012-10-14,fall,2012,Oct,111,,0,Malam
2012-10-14,fall,2012,Oct,112,,1,Malam
2012-10-14,fall,2012,Oct,66,,2,Malam
2012-10-14,fall,2012,Oct,28,,3,Malam
2012-10-14,fall,2012,Oct,12,,4,Pagi
2012-10-14,fall,2012,Oct,11,,5,Pagi
