dateday,season,year,month,hour,count,time_category
2012-06-12,summer,2012,Jun,2,6,Malam
2012-06-12,summer,2012,Jun,3,12,Malam
2012-06-12,summer,2012,Jun,4,4,Pagi
2012-06-12,summer,2012,Jun,5,29,Pagi
2012-06-12,summer,2012,Jun,6,136,Pagi
2012-06-12,summer,2012,Jun,7,303,Pagi
2012-06-12,summer,2012,Jun,8,613,Pagi
2012-06-12,summer,2012,Jun,9,285,Pagi
2012-06-12,summer,2012,Jun,10,125,Pagi
2012-06-12,summer,2012,Jun,11,65,Siang
2012-06-12,summer,2012,Jun,12,95,Siang
2012-06-12,summer,2012,Jun,13,59,Siang
2012-06-12,summer,2012,Jun,14,60,Siang
2012-06-12,summer,2012,Jun,15,116,Siang
2012-06-12,summer,2012,Jun,16,239,Sore
2012-06-12,summer,2012,Jun,17,681,Sore
2012-06-12,summer,2012,Jun,18,653,Sore
2012-06-12,summer,2012,Jun,19,491,Sore
2012-06-12,summer,2012,Jun,20,386,Malam
2012-06-12,summer,2012,Jun,21,274,Malam
2012-06-12,summer,2012,Jun,22,207,Malam
2012-06-12,summer,2012,Jun,23,89,Malam
2012-06-13,summer,2012,Jun,0,34,Malam
2012-06-13,summer,2012,Jun,1,28,Malam
2012-06-13,summer,2012,Jun,2,4,Malam
2012-06-13,summer,2012,Jun,3,8,Malam
2012-06-13,summer,2012,Jun,4,10,Pagi
2012-06-13,summer,2012,Jun,5,40,Pagi
2012-06-13,summer,2012,Jun,6,194,Pagi
2012-06-13,summer,2012,Jun,7,505,Pagi
2012-06-13,summer,2012,Jun,8,713,Pagi
2012-06-13,summer,2012,Jun,9,352,Pagi
2012-06-13,summer,2012,Jun,10,198,Pagi
2012-06-13,summer,2012,Jun,11,246,Siang
2012-06-13,summer,2012,Jun,12,334,Siang
2012-06-13,summer,2012,Jun,13,255,Siang
2012-06-13,summer,2012,Jun,14,320,Siang
2012-06-13,summer,2012,Jun,15,281,Siang
2012-06-13,summer,2012,Jun,16,392,Sore
2012-06-13,summer,2012,Jun,17,857,Sore
2012-06-13,summer,2012,Jun,18,744,Sore
2012-06-13,summer,2012,Jun,19,671,Sore
2012-06-13,summer,2012,Jun,20,448,Malam
2012-06-13,summer,2012,Jun,21,396,Malam
2012-06-13,summer,2012,Jun,22,238,Malam
2012-06-13,summer,2012,Jun,23,153,Malam
2012-06-14,summer,2012,Jun,0,48,Malam
2012-06-14,summer,2012,Jun,1,21,Malam
2012-06-14,summer,2012,Jun,2,9,Malam
2012-06-14,summer,2012,Jun,3,5,Malam
2012-06-14,summer,2012,Jun,4,6,Pagi
2012-06-14,summer,2012,Jun,5,40,Pagi
2012-06-14,summer,2012,Jun,6,181,Pagi
2012-06-14,summer,2012,Jun,7,506,Pagi
2012-06-14,summer,2012,Jun,8,719,Pagi
2012-06-14,summer,2012,Jun,9,357,Pagi
2012-06-14,summer,2012,Jun,10,179,Pagi
2012-06-14,summer,2012,Jun,11,228,Siang
2012-06-14,summer,2012,Jun,12,265,Siang
2012-06-14,summer,2012,Jun,13,284,Siang
2012-06-14,summer,2012,Jun,14,298,Siang
2012-06-14,summer,2012,Jun,15,324,Siang
2012-06-14,summer,2012,Jun,16,438,Sore
2012-06-14,summer,2012,Jun,17,867,Sore
2012-06-14,summer,2012,Jun,18,823,Sore
2012-06-14,summer,2012,Jun,19,579,Sore
2012-06-14,summer,2012,Jun,20,435,Malam
2012-06-14,summer,2012,Jun,21,337,Malam
2012-06-14,summer,2012,Jun,22,242,Malam
2012-06-14,summer,2012,Jun,23,172,Malam
2012-06-15,summer,2012,Jun,0,94,Malam
2012-06-15,summer,2012,Jun,1,51,Malam
2012-06-15,summer,2012,Jun,2,15,Malam
2012-06-15,summer,2012,Jun,3,5,Malam
2012-06-15,summer,2012,Jun,4,14,Pagi
2012-06-15,summer,2012,Jun,5,33,Pagi
2012-06-15,summer,2012,Jun,6,151,Pagi
2012-06-15,summer,2012,Jun,7,430,Pagi
2012-06-15,summer,2012,Jun,8,653,Pagi
2012-06-15,summer,2012,Jun,9,366,Pagi
2012-06-15,summer,2012,Jun,10,216,Pagi
2012-06-15,summer,2012,Jun,11,286,Siang
2012-06-15,summer,2012,Jun,12,403,Siang
2012-06-15,summer,2012,Jun,13,393,Siang
2012-06-15,summer,2012,Jun,14,376,Siang
2012-06-15,summer,2012,Jun,15,377,Siang
2012-06-15,summer,2012,Jun,16,558,Sore
2012-06-15,summer,2012,Jun,17,823,Sore
2012-06-15,summer,2012,Jun,18,693,Sore
2012-06-15,summer,2012,Jun,19,467,Sore
2012-06-15,summer,2012,Jun,20,385,Malam
2012-06-15,summer,2012,Jun,21,333,Malam
2012-06-15,summer,2012,Jun,22,321,Malam
2012-06-15,summer,2012,Jun,23,222,Malam
2012-06-16,summer,2012,Jun,0,137,Malam
2012-06-16,summer,2012,Jun,1,95,Malam
2012-06-16,summer,2012,Jun,2,67,Malam
2012-06-16,summer,2012,Jun,3,27,Malam
2012-06-16,summer,2012,Jun,4,8,Pagi
2012-06-16,summer,2012,Jun,5,23,Pagi
2012-06-16,summer,2012,Jun,6,47,Pagi
2012-06-16,summer,2012,Jun,7,78,Pagi
2012-06-16,summer,2012,Jun,8,204,Pagi
2012-06-16,summer,2012,Jun,9,367,Pagi
2012-06-16,summer,2012,Jun,10,435,Pagi
2012-06-16,summer,2012,Jun,11,566,Siang
2012-06-16,summer,2012,Jun,12,603,Siang
2012-06-16,summer,2012,Jun,13,617,Siang
2012-06-16,summer,2012,Jun,14,573,Siang
2012-06-16,summer,2012,Jun,15,583,Siang
2012-06-16,summer,2012,Jun,16,542,Sore
2012-06-16,summer,2012,Jun,17,593,Sore
2012-06-16,summer,2012,Jun,18,571,Sore
2012-06-16,summer,2012,Jun,19,461,Sore
2012-06-16,summer,2012,Jun,20,352,Malam
2012-06-16,summer,2012,Jun,21,290,Malam
2012-06-16,summer,2012,Jun,22,280,Malam
2012-06-16,summer,2012,Jun,23,183,Malam
2012-06-17,summer,2012,Jun,0,148,Malam
2012-06-17,summer,2012,Jun,1,88,Malam
2012-06-17,summer,2012,Jun,2,74,Malam
2012-06-17,summer,2012,Jun,3,28,Malam
2012-06-17,summer,2012,Jun,4,18,Pagi
2012-06-17,summer,2012,Jun,5,17,Pagi
2012-06-17,summer,2012,Jun,6,23,Pagi
2012-06-17,summer,2012,Jun,7,48,Pagi
2012-06-17,summer,2012,Jun,8,119,Pagi
2012-06-17,summer,2012,Jun,9,274,Pagi
2012-06-17,summer,2012,Jun,10,436,Pagi
2012-06-17,summer,2012,Jun,11,546,Siang
2012-06-17,summer,2012,Jun,12,615,Siang
2012-06-17,summer,2012,Jun,13,614,Siang
2012-06-17,summer,2012,Jun,14,582,Siang
2012-06-17,summer,2012,Jun,15,463,Siang
2012-06-17,summer,2012,Jun,16,580,Sore
2012-06-17,summer,2012,Jun,17,593,Sore
2012-06-17,summer,2012,Jun,18,513,Sore
2012-06-17,summer,2012,Jun,19,390,Sore
2012-06-17,summer,2012,Jun,20,302,Malam
2012-06-17,summer,2012,Jun,21,246,Malam
2012-06-17,summer,2012,Jun,22,153,Malam
2012-06-17,summer,2012,Jun,23,108,Malam
2012-06-18,summer,2012,Jun,0,40,Malam
2012-06-18,summer,2012,Jun,1,14,Malam
2012-06-18,summer,2012,Jun,2,9,Malam
2012-06-18,summer,2012,Jun,3,4,Malam
2012-06-18,summer,2012,Jun,4,9,Pagi
2012-06-18,summer,2012,Jun,5,23,Pagi
2012-06-18,summer,2012,Jun,6,37,Pagi
2012-06-18,summer,2012,Jun,7,145,Pagi
2012-06-18,summer,2012,Jun,8,474,Pagi
2012-06-18,summer,2012,Jun,9,250,Pagi
2012-06-18,summer,2012,Jun,10,91,Pagi
2012-06-18,summer,2012,Jun,11,121,Siang
2012-06-18,summer,2012,Jun,12,168,Siang
2012-06-18,summer,2012,Jun,13,225,Siang
2012-06-18,summer,2012,Jun,14,219,Siang
2012-06-18,summer,2012,Jun,15,237,Siang
2012-06-18,summer,2012,Jun,16,332,Sore
2012-06-18,summer,2012,Jun,17,723,Sore
2012-06-18,summer,2012,Jun,18,642,Sore
2012-06-18,summer,2012,Jun,19,463,Sore
2012-06-18,summer,2012,Jun,20,362,Malam
2012-06-18,summer,2012,Jun,21,273,Malam
2012-06-18,summer,2012,Jun,22,164,Malam
2012-06-18,summer,2012,Jun,23,74,Malam
2012-06-19,summer,2012,Jun,0,35,Malam
2012-06-19,summer,2012,Jun,1,14,Malam
2012-06-19,summer,2012,Jun,2,15,Malam
2012-06-19,summer,2012,Jun,3,8,Malam
2012-06-19,summer,2012,Jun,4,10,Pagi
2012-06-19,summer,2012,Jun,5,37,Pagi
2012-06-19,summer,2012,Jun,6,161,Pagi
2012-06-19,summer,2012,Jun,7,480,Pagi
2012-06-19,summer,2012,Jun,8,673,Pagi
2012-06-19,summer,2012,Jun,9,328,Pagi
2012-06-19,summer,2012,Jun,10,180,Pagi
2012-06-19,summer,2012,Jun,11,230,Siang
2012-06-19,summer,2012,Jun,12,292,Siang
2012-06-19,summer,2012,Jun,13,272,Siang
2012-06-19,summer,2012,Jun,14,227,Siang
2012-06-19,summer,2012,Jun,15,259,Siang
2012-06-19,summer,2012,Jun,16,334,Sore
2012-06-19,summer,2012,Jun,17,811,Sore
2012-06-19,summer,2012,Jun,18,795,Sore
2012-06-19,summer,2012,Jun,19,514,Sore
2012-06-19,summer,2012,Jun,20,458,Malam
2012-06-19,summer,2012,Jun,21,276,Malam
2012-06-19,summer,2012,Jun,22,291,Malam
2012-06-19,summer,2012,Jun,23,125,Malam
2012-06-20,summer,2012,Jun,0,53,Malam
2012-06-20,summer,2012,Jun,1,27,Malam
2012-06-20,summer,2012,Jun,2,6,Malam
2012-06-20,summer,2012,Jun,3,8,Malam
2012-06-20,summer,2012,Jun,4,7,Pagi
2012-06-20,summer,2012,Jun,5,39,Pagi
2012-06-20,summer,2012,Jun,6,165,Pagi
2012-06-20,summer,2012,Jun,7,464,Pagi
2012-06-20,summer,2012,Jun,8,643,Pagi
2012-06-20,summer,2012,Jun,9,316,Pagi
2012-06-20,summer,2012,Jun,10,167,Pagi
2012-06-20,summer,2012,Jun,11,188,Siang
2012-06-20,summer,2012,Jun,12,180,Siang
2012-06-20,summer,2012,Jun,13,211,Siang
2012-06-20,summer,2012,Jun,14,190,Siang
2012-06-20,summer,2012,Jun,15,179,Siang
2012-06-20,summer,2012,Jun,16,335,Sore
2012-06-20,summer,2012,Jun,17,691,Sore
2012-06-20,summer,2012,Jun,18,672,Sore
2012-06-20,summer,2012,Jun,19,539,Sore
2012-06-20,summer,2012,Jun,20,407,Malam
2012-06-20,summer,2012,Jun,21,344,Malam
2012-06-20,summer,2012,Jun,22,257,Malam
2012-06-20,summer,2012,Jun,23,123,Malam
2012-06-21,fall,2012,Jun,0,69,Malam
2012-06-21,fall,2012,Jun,1,18,Malam
2012-06-21,fall,2012,Jun,2,18,Malam
2012-06-21,fall,2012,Jun,3,11,Malam
2012-06-21,fall,2012,Jun,4,12,Pagi
2012-06-21,fall,2012,Jun,5,40,Pagi
2012-06-21,fall,2012,Jun,6,150,Pagi
2012-06-21,fall,2012,Jun,7,463,Pagi
2012-06-21,fall,2012,Jun,8,590,Pagi
2012-06-21,fall,2012,Jun,9,256,Pagi
2012-06-21,fall,2012,Jun,10,150,Pagi
2012-06-21,fall,2012,Jun,11,161,Siang
2012-06-21,fall,2012,Jun,12,215,Siang
2012-06-21,fall,2012,Jun,13,172,Siang
2012-06-21,fall,2012,Jun,14,176,Siang
2012-06-21,fall,2012,Jun,15,194,Siang
2012-06-21,fall,2012,Jun,16,320,Sore
2012-06-21,fall,2012,Jun,17,615,Sore
2012-06-21,fall,2012,Jun,18,640,Sore
2012-06-21,fall,2012,Jun,19,499,Sore
2012-06-21,fall,2012,Jun,20,436,Malam
2012-06-21,fall,2012,Jun,21,311,Malam
2012-06-21,fall,2012,Jun,22,243,Malam
2012-06-21,fall,2012,Jun,23,146,Malam
2012-06-22,fall,2012,Jun,0,93,Malam
2012-06-22,fall,2012,Jun,1,31,Malam
2012-06-22,fall,2012,Jun,2,12,Malam
2012-06-22,fall,2012,Jun,3,7,Malam
2012-06-22,fall,2012,Jun,4,10,Pagi
2012-06-22,fall,2012,Jun,5,38,Pagi
2012-06-22,fall,2012,Jun,6,122,Pagi
2012-06-22,fall,2012,Jun,7,359,Pagi
2012-06-22,fall,2012,Jun,8,613,Pagi
2012-06-22,fall,2012,Jun,9,333,Pagi
2012-06-22,fall,2012,Jun,10,185,Pagi
2012-06-22,fall,2012,Jun,11,236,Siang
2012-06-22,fall,2012,Jun,12,254,Siang
2012-06-22,fall,2012,Jun,13,300,Siang
2012-06-22,fall,2012,Jun,14,263,Siang
2012-06-22,fall,2012,Jun,15,284,Siang
2012-06-22,fall,2012,Jun,16,380,Sore
2012-06-22,fall,2012,Jun,17,646,Sore
2012-06-22,fall,2012,Jun,18,505,Sore
2012-06-22,fall,2012,Jun,19,362,Sore
2012-06-22,fall,2012,Jun,20,202,Malam
2012-06-22,fall,2012,Jun,21,217,Malam
2012-06-22,fall,2012,Jun,22,197,Malam
2012-06-22,fall,2012,Jun,23,174,Malam
2012-06-23,fall,2012,Jun,0,116,Malam
2012-06-23,fall,2012,Jun,1,123,Malam
2012-06-23,fall,2012,Jun,2,93,Malam
2012-06-23,fall,2012,Jun,3,42,Malam
2012-06-23,fall,2012,Jun,4,19,Pagi
2012-06-23,fall,2012,Jun,5,12,Pagi
2012-06-23,fall,2012,Jun,6,47,Pagi
2012-06-23,fall,2012,Jun,7,78,Pagi
2012-06-23,fall,2012,Jun,8,167,Pagi
2012-06-23,fall,2012,Jun,9,332,Pagi
2012-06-23,fall,2012,Jun,10,494,Pagi
2012-06-23,fall,2012,Jun,11,516,Siang
2012-06-23,fall,2012,Jun,12,602,Siang
2012-06-23,fall,2012,Jun,13,564,Siang
2012-06-23,fall,2012,Jun,14,609,Siang
2012-06-23,fall,2012,Jun,15,483,Siang
2012-06-23,fall,2012,Jun,16,513,Sore
2012-06-23,fall,2012,Jun,17,530,Sore
2012-06-23,fall,2012,Jun,18,481,Sore
2012-06-23,fall,2012,Jun,19,425,Sore
2012-06-23,fall,2012,Jun,20,386,Malam
2012-06-23,fall,2012,Jun,21,322,Malam
2012-06-23,fall,2012,Jun,22,279,Malam
2012-06-23,fall,2012,Jun,23,225,Malam
2012-06-24,fall,2012,Jun,0,163,Malam
2012-06-24,fall,2012,Jun,1,127,Malam
2012-06-24,fall,2012,Jun,2,114,Malam
2012-06-24,fall,2012,Jun,3,60,Malam
2012-06-24,fall,2012,Jun,4,13,Pagi
2012-06-24,fall,2012,Jun,5,8,Pagi
2012-06-24,fall,2012,Jun,6,25,Pagi
2012-06-24,fall,2012,Jun,7,71,Pagi
2012-06-24,fall,2012,Jun,8,141,Pagi
2012-06-24,fall,2012,Jun,9,232,Pagi
2012-06-24,fall,2012,Jun,10,452,Pagi
2012-06-24,fall,2012,Jun,11,506,Siang
2012-06-24,fall,2012,Jun,12,556,Siang
2012-06-24,fall,2012,Jun,13,585,Siang
2012-06-24,fall,2012,Jun,14,551,Siang
2012-06-24,fall,2012,Jun,15,487,Siang
2012-06-24,fall,2012,Jun,16,461,Sore
2012-06-24,fall,2012,Jun,17,532,Sore
2012-06-24,fall,2012,Jun,18,534,Sore
2012-06-24,fall,2012,Jun,19,423,Sore
2012-06-24,fall,2012,Jun,20,332,Malam
2012-06-24,fall,2012,Jun,21,253,Malam
2012-06-24,fall,2012,Jun,22,178,Malam
2012-06-24,fall,2012,Jun,23,87,Malam
2012-06-25,fall,2012,Jun,0,68,Malam
2012-06-25,fall,2012,Jun,1,31,Malam
2012-06-25,fall,2012,Jun,2,14,Malam
2012-06-25,fall,2012,Jun,3,5,Malam
2012-06-25,fall,2012,Jun,4,4,Pagi
2012-06-25,fall,2012,Jun,5,43,Pagi
2012-06-25,fall,2012,Jun,6,158,Pagi
2012-06-25,fall,2012,Jun,7,485,Pagi
2012-06-25,fall,2012,Jun,8,608,Pagi
2012-06-25,fall,2012,Jun,9,268,Pagi
2012-06-25,fall,2012,Jun,10,184,Pagi
2012-06-25,fall,2012,Jun,11,181,Siang
2012-06-25,fall,2012,Jun,12,270,Siang
2012-06-25,fall,2012,Jun,13,260,Siang
2012-06-25,fall,2012,Jun,14,251,Siang
2012-06-25,fall,2012,Jun,15,233,Siang
2012-06-25,fall,2012,Jun,16,414,Sore
2012-06-25,fall,2012,Jun,17,833,Sore
2012-06-25,fall,2012,Jun,18,791,Sore
2012-06-25,fall,2012,Jun,19,582,Sore
2012-06-25,fall,2012,Jun,20,475,Malam
2012-06-25,fall,2012,Jun,21,331,Malam
2012-06-25,fall,2012,Jun,22,187,Malam
2012-06-25,fall,2012,Jun,23,103,Malam
2012-06-26,fall,2012,Jun,0,37,Malam
2012-06-26,fall,2012,Jun,1,30,Malam
2012-06-26,fall,2012,Jun,2,9,Malam
2012-06-26,fall,2012,Jun,3,9,Malam
2012-06-26,fall,2012,Jun,4,10,Pagi
2012-06-26,fall,2012,Jun,5,39,Pagi
2012-06-26,fall,2012,Jun,6,188,Pagi
2012-06-26,fall,2012,Jun,7,552,Pagi
2012-06-26,fall,2012,Jun,8,656,Pagi
2012-06-26,fall,2012,Jun,9,328,Pagi
2012-06-26,fall,2012,Jun,10,190,Pagi
2012-06-26,fall,2012,Jun,11,235,Siang
2012-06-26,fall,2012,Jun,12,308,Siang
2012-06-26,fall,2012,Jun,13,306,Siang
2012-06-26,fall,2012,Jun,14,267,Siang
2012-06-26,fall,2012,Jun,15,317,Siang
2012-06-26,fall,2012,Jun,16,416,Sore
2012-06-26,fall,2012,Jun,17,900,Sore
2012-06-26,fall,2012,Jun,18,824,Sore
2012-06-26,fall,2012,Jun,19,612,Sore
2012-06-26,fall,2012,Jun,20,505,Malam
2012-06-26,fall,2012,Jun,21,328,Malam
2012-06-26,fall,2012,Jun,22,245,Malam
2012-06-26,fall,2012,Jun,23,131,Malam
2012-06-27,fall,2012,Jun,0,54,Malam
2012-06-27,fall,2012,Jun,1,23,Malam
2012-06-27,fall,2012,Jun,2,14,Malam
2012-06-27,fall,2012,Jun,3,8,Malam
2012-06-27,fall,2012,Jun,4,11,Pagi
2012-06-27,fall,2012,Jun,5,36,Pagi
2012-06-27,fall,2012,Jun,6,200,Pagi
2012-06-27,fall,2012,Jun,7,527,Pagi
2012-06-27,fall,2012,Jun,8,687,Pagi
2012-06-27,fall,2012,Jun,9,282,Pagi
2012-06-27,fall,2012,Jun,10,172,Pagi
2012-06-27,fall,2012,Jun,11,209,Siang
2012-06-27,fall,2012,Jun,12,322,Siang
2012-06-27,fall,2012,Jun,13,321,Siang
2012-06-27,fall,2012,Jun,14,270,Siang
2012-06-27,fall,2012,Jun,15,249,Siang
2012-06-27,fall,2012,Jun,16,392,Sore
2012-06-27,fall,2012,Jun,17,843,Sore
2012-06-27,fall,2012,Jun,18,804,Sore
2012-06-27,fall,2012,Jun,19,643,Sore
2012-06-27,fall,2012,Jun,20,445,Malam
2012-06-27,fall,2012,Jun,21,367,Malam
2012-06-27,fall,2012,Jun,22,297,Malam
2012-06-27,fall,2012,Jun,23,159,Malam
2012-06-28,fall,2012,Jun,0,54,Malam
2012-06-28,fall,2012,Jun,1,25,Malam
2012-06-28,fall,2012,Jun,2,13,Malam
2012-06-28,fall,2012,Jun,3,7,Malam
2012-06-28,fall,2012,Jun,4,11,Pagi
2012-06-28,fall,2012,Jun,5,47,Pagi
2012-06-28,fall,2012,Jun,6,193,Pagi
2012-06-28,fall,2012,Jun,7,508,Pagi
2012-06-28,fall,2012,Jun,8,617,Pagi
2012-06-28,fall,2012,Jun,9,351,Pagi
2012-06-28,fall,2012,Jun,10,184,Pagi
2012-06-28,fall,2012,Jun,11,211,Siang
2012-06-28,fall,2012,Jun,12,276,Siang
2012-06-28,fall,2012,Jun,13,236,Siang
2012-06-28,fall,2012,Jun,14,254,Siang
2012-06-28,fall,2012,Jun,15,219,Siang
2012-06-28,fall,2012,Jun,16,387,Sore
2012-06-28,fall,2012,Jun,17,705,Sore
2012-06-28,fall,2012,Jun,18,697,Sore
2012-06-28,fall,2012,Jun,19,571,Sore
2012-06-28,fall,2012,Jun,20,470,Malam
2012-06-28,fall,2012,Jun,21,398,Malam
2012-06-28,fall,2012,Jun,22,274,Malam
2012-06-28,fall,2012,Jun,23,171,Malam
2012-06-29,fall,2012,Jun,0,114,Malam
2012-06-29,fall,2012,Jun,1,42,Malam
2012-06-29,fall,2012,Jun,2,18,Malam
2012-06-29,fall,2012,Jun,3,8,Malam
2012-06-29,fall,2012,Jun,4,10,Pagi
2012-06-29,fall,2012,Jun,5,45,Pagi
2012-06-29,fall,2012,Jun,6,163,Pagi
2012-06-29,fall,2012,Jun,7,380,Pagi
2012-06-29,fall,2012,Jun,8,624,Pagi
2012-06-29,fall,2012,Jun,9,300,Pagi
2012-06-29,fall,2012,Jun,10,171,Pagi
2012-06-29,fall,2012,Jun,11,188,Siang
2012-06-29,fall,2012,Jun,12,226,Siang
2012-06-29,fall,2012,Jun,13,239,Siang
2012-06-29,fall,2012,Jun,14,233,Siang
2012-06-29,fall,2012,Jun,15,230,Siang
2012-06-29,fall,2012,Jun,16,351,Sore
2012-06-29,fall,2012,Jun,17,539,Sore
2012-06-29,fall,2012,Jun,18,464,Sore
2012-06-29,fall,2012,Jun,19,363,Sore
2012-06-29,fall,2012,Jun,20,308,Malam
2012-06-29,fall,2012,Jun,21,236,Malam
2012-06-29,fall,2012,Jun,22,163,Malam
2012-06-29,fall,2012,Jun,23,48,Malam
2012-06-30,fall,2012,Jun,0,69,Malam
2012-06-30,fall,2012,Jun,1,58,Malam
2012-06-30,fall,2012,Jun,2,61,Malam
2012-06-30,fall,2012,Jun,3,23,Malam
2012-06-30,fall,2012,Jun,4,18,Pagi
2012-06-30,fall,2012,Jun,5,10,Pagi
2012-06-30,fall,2012,Jun,6,42,Pagi
2012-06-30,fall,2012,Jun,7,92,Pagi
2012-06-30,fall,2012,Jun,8,194,Pagi
2012-06-30,fall,2012,Jun,9,275,Pagi
2012-06-30,fall,2012,Jun,10,404,Pagi
2012-06-30,fall,2012,Jun,11,452,Siang
2012-06-30,fall,2012,Jun,12,471,Siang
2012-06-30,fall,2012,Jun,13,428,Siang
2012-06-30,fall,2012,Jun,14,409,Siang
2012-06-30,fall,2012,Jun,15,404,Siang
2012-06-30,fall,2012,Jun,16,373,Sore
2012-06-30,fall,2012,Jun,17,362,Sore
2012-06-30,fall,2012,Jun,18,339,Sore
2012-06-30,fall,2012,Jun,19,374,Sore
2012-06-30,fall,2012,Jun,20,292,Malam
2012-06-30,fall,2012,Jun,21,213,Malam
2012-06-30,fall,2012,Jun,22,172,Malam
2012-06-30,fall,2012,Jun,23,152,Malam
2012-07-01,fall,2012,Jul,0,149,Malam
2012-07-01,fall,2012,Jul,1,93,Malam
2012-07-01,fall,2012,Jul,2,90,Malam
2012-07-01,fall,2012,Jul,3,33,Malam
2012-07-01,fall,2012,Jul,4,4,Pagi
2012-07-01,fall,2012,Jul,5,10,Pagi
2012-07-01,fall,2012,Jul,6,27,Pagi
2012-07-01,fall,2012,Jul,7,50,Pagi
2012-07-01,fall,2012,Jul,8,142,Pagi
2012-07-01,fall,2012,Jul,9,219,Pagi
2012-07-01,fall,2012,Jul,10,366,Pagi
2012-07-01,fall,2012,Jul,11,377,Siang
2012-07-01,fall,2012,Jul,12,433,Siang
2012-07-01,fall,2012,Jul,13,420,Siang
2012-07-01,fall,2012,Jul,14,444,Siang
2012-07-01,fall,2012,Jul,15,345,Siang
2012-07-01,fall,2012,Jul,16,313,Sore
2012-07-01,fall,2012,Jul,17,413,Sore
2012-07-01,fall,2012,Jul,18,370,Sore
2012-07-01,fall,2012,Jul,19,382,Sore
2012-07-01,fall,2012,Jul,20,332,Malam
2012-07-01,fall,2012,Jul,21,258,Malam
2012-07-01,fall,2012,Jul,22,151,Malam
2012-07-01,fall,2012,Jul,23,110,Malam
2012-07-02,fall,2012,Jul,0,43,Malam
2012-07-02,fall,2012,Jul,1,17,Malam
2012-07-02,fall,2012,Jul,2,15,Malam
2012-07-02,fall,2012,Jul,3,5,Malam
2012-07-02,fall,2012,Jul,4,12,Pagi
2012-07-02,fall,2012,Jul,5,40,Pagi
2012-07-02,fall,2012,Jul,6,136,Pagi
2012-07-02,fall,2012,Jul,7,398,Pagi
2012-07-02,fall,2012,Jul,8,568,Pagi
2012-07-02,fall,2012,Jul,9,295,Pagi
2012-07-02,fall,2012,Jul,10,174,Pagi
2012-07-02,fall,2012,Jul,11,201,Siang
2012-07-02,fall,2012,Jul,12,257,Siang
2012-07-02,fall,2012,Jul,13,236,Siang
2012-07-02,fall,2012,Jul,14,230,Siang
2012-07-02,fall,2012,Jul,15,234,Siang
2012-07-02,fall,2012,Jul,16,365,Sore
2012-07-02,fall,2012,Jul,17,747,Sore
2012-07-02,fall,2012,Jul,18,730,Sore
2012-07-02,fall,2012,Jul,19,581,Sore
2012-07-02,fall,2012,Jul,20,395,Malam
2012-07-02,fall,2012,Jul,21,258,Malam
2012-07-02,fall,2012,Jul,22,188,Malam
2012-07-02,fall,2012,Jul,23,102,Malam
2012-07-03,fall,2012,Jul,0,53,Malam
2012-07-03,fall,2012,Jul,1,14,Malam
2012-07-03,fall,2012,Jul,2,10,Malam
2012-07-03,fall,2012,Jul,3,2,Malam
2012-07-03,fall,2012,Jul,4,6,Pagi
2012-07-03,fall,2012,Jul,5,35,Pagi
2012-07-03,fall,2012,Jul,6,154,Pagi
2012-07-03,fall,2012,Jul,7,483,Pagi
2012-07-03,fall,2012,Jul,8,646,Pagi
2012-07-03,fall,2012,Jul,9,272,Pagi
2012-07-03,fall,2012,Jul,10,209,Pagi
2012-07-03,fall,2012,Jul,11,217,Siang
2012-07-03,fall,2012,Jul,12,272,Siang
2012-07-03,fall,2012,Jul,13,283,Siang
2012-07-03,fall,2012,Jul,14,310,Siang
2012-07-03,fall,2012,Jul,15,401,Siang
2012-07-03,fall,2012,Jul,16,527,Sore
2012-07-03,fall,2012,Jul,17,722,Sore
2012-07-03,fall,2012,Jul,18,627,Sore
2012-07-03,fall,2012,Jul,19,497,Sore
2012-07-03,fall,2012,Jul,20,376,Malam
2012-07-03,fall,2012,Jul,21,196,Malam
2012-07-03,fall,2012,Jul,22,177,Malam
2012-07-03,fall,2012,Jul,23,171,Malam
2012-07-04,fall,2012,Jul,0,159,Malam
2012-07-04,fall,2012,Jul,1,123,Malam
2012-07-04,fall,2012,Jul,2,93,Malam
2012-07-04,fall,2012,Jul,3,32,Malam
2012-07-04,fall,2012,Jul,4,16,Pagi
2012-07-04,fall,2012,Jul,5,19,Pagi
2012-07-04,fall,2012,Jul,6,32,Pagi
2012-07-04,fall,2012,Jul,7,72,Pagi
2012-07-04,fall,2012,Jul,8,153,Pagi
2012-07-04,fall,2012,Jul,9,293,Pagi
2012-07-04,fall,2012,Jul,10,447,Pagi
2012-07-04,fall,2012,Jul,11,485,Siang
2012-07-04,fall,2012,Jul,12,494,Siang
2012-07-04,fall,2012,Jul,13,499,Siang
2012-07-04,fall,2012,Jul,14,547,Siang
2012-07-04,fall,2012,Jul,15,454,Siang
2012-07-04,fall,2012,Jul,16,389,Sore
2012-07-04,fall,2012,Jul,17,414,Sore
2012-07-04,fall,2012,Jul,18,430,Sore
2012-07-04,fall,2012,Jul,19,432,Sore
2012-07-04,fall,2012,Jul,20,551,Malam
2012-07-04,fall,2012,Jul,21,584,Malam
2012-07-04,fall,2012,Jul,22,502,Malam
2012-07-04,fall,2012,Jul,23,183,Malam
2012-07-05,fall,2012,Jul,0,88,Malam
2012-07-05,fall,2012,Jul,1,30,Malam
